"citation","doi","filename","variable","word_column","mean_column","sd_column","ss/item","min_score","max_score"
,,"Valueva2025.csv","imagine_grigoriev2009","word_russian","imagine_mean_grigoriev2009",,,3.59,6.87
,,"Valueva2025.csv","imagine_pashneva2014","word_russian","imagine_mean_pashneva2014",,,4.6,6.96
,,"Valueva2025.csv","imagine_tsaparina2011","word_russian","imagine_mean_tsaparina2011",,,1.71,4.97
"Melissa L. H. Võ, Markus Conrad, Lars Kuchinke, Karolina Urton, Markus J. Hofmann, Arthur M. Jacobs. (2009). The Berlin Affective Word List Reloaded (BAWL-R). Behavior Research Methods","https://doi.org/10.3758/brm.41.2.534","Vo2009.csv","arousal","word_german","arousal_mean","arousal_sd",,1.1,4.7
"Melissa L. H. Võ, Markus Conrad, Lars Kuchinke, Karolina Urton, Markus J. Hofmann, Arthur M. Jacobs. (2009). The Berlin Affective Word List Reloaded (BAWL-R). Behavior Research Methods","https://doi.org/10.3758/brm.41.2.534","Vo2009.csv","imagine","word_german","imagine_mean","imagine_sd",,1.2,6.9
"Melissa L. H. Võ, Markus Conrad, Lars Kuchinke, Karolina Urton, Markus J. Hofmann, Arthur M. Jacobs. (2009). The Berlin Affective Word List Reloaded (BAWL-R). Behavior Research Methods","https://doi.org/10.3758/brm.41.2.534","Vo2009.csv","valence","word_german","valence_mean","valence_sd",,-3,2.9
"Howard J. Walker. (1970). Imagery ratings for 338 nouns. Behavior Research Methods & Instrumentation","https://doi.org/10.3758/bf03209293","Walker1970.csv","imagine","word_english","imagine_mean","imagine_sd",,1.58,6.82
"Amanda C. Walley, Jamie L. Metsala. (1992). Young children’s age-of-acquisition estimates for spoken words. Memory & Cognition","https://doi.org/10.3758/bf03197166","Walley1992.csv","aoa_adult","word_english","aoa_adult_mean","aoa_adult_sd",,1,8.29
"Amanda C. Walley, Jamie L. Metsala. (1992). Young children’s age-of-acquisition estimates for spoken words. Memory & Cognition","https://doi.org/10.3758/bf03197166","Walley1992.csv","aoa_older","word_english","aoa_mean_older","aoa_sd_older",,1.2,7.5
"Amanda C. Walley, Jamie L. Metsala. (1992). Young children’s age-of-acquisition estimates for spoken words. Memory & Cognition","https://doi.org/10.3758/bf03197166","Walley1992.csv","aoa_young","word_english","aoa_mean_young","aoa_sd_young",,1.2,7.5
"Amanda C. Walley, Jamie L. Metsala. (1992). Young children’s age-of-acquisition estimates for spoken words. Memory & Cognition","https://doi.org/10.3758/bf03197166","Walley1992.csv","imagine","word_english","imagine_mean","imagine_sd",,2.1,6.85
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal","word_english","arousal_mean","arousal_sd",,1.6,7.79
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal_female","word_english","arousal_mean_female","arousal_sd_female",,1.3,7.83
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal_high_education","word_english","arousal_mean_high_education","arousal_sd_high_education",,1.12,8.67
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal_low_education","word_english","arousal_mean_low_education","arousal_sd_low_education",,1.25,8.7
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal_male","word_english","arousal_mean_male","arousal_sd_male",,1.17,8.43
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal_old","word_english","arousal_mean_old","arousal_sd_old",,1.5,8.11
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","arousal_young","word_english","arousal_mean_young","arousal_sd_young",,1,8.71
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence","word_english","valence_mean","valence_sd",,1.26,8.53
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence_female","word_english","valence_mean_female","valence_sd_female",,1.17,9
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence_high_education","word_english","valence_mean_high_education","valence_sd_high_education",,1,8.71
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence_low_education","word_english","valence_mean_low_education","valence_sd_low_education",,1.08,8.88
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence_male","word_english","valence_mean_male","valence_sd_male",,1,8.67
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence_old","word_english","valence_mean_old","valence_sd_old",,1,9
"Amy Beth Warriner, Victor Kuperman, Marc Brysbaert. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0314-x","Warriner2013.csv","valence_young","word_english","valence_mean_young","valence_sd_young",,1,9
"Rebecca Webb, Susan Ayers, Ansgar Endress. (2018). The City Infant Faces Database: A validated set of infant facial expressions. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0859-9","Webb2018.csv","emotion",,"emotion_mean","emotion_sd",,1.0731707,2.9411765
"Rebecca Webb, Susan Ayers, Ansgar Endress. (2018). The City Infant Faces Database: A validated set of infant facial expressions. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0859-9","Webb2018.csv","intensity",,"intensity_mean","intensity_sd",,2.1818182,4.5813953
"Rebecca Webb, Susan Ayers, Ansgar Endress. (2018). The City Infant Faces Database: A validated set of infant facial expressions. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0859-9","Webb2018.csv","strength",,"strength_mean","strength_sd",,1.5714286,4.137931
"Brendan Stuart Weekes, Hua Shu, Meiling Hao, Youyi Liu, Li Hai Tan. (2007). Predictors of timed picture naming in Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193165","Weekes2007.csv","aoa_subjective","word_chinese_pinyin","aoa_mean_subjective",,,1.99,9.18
"Brendan Stuart Weekes, Hua Shu, Meiling Hao, Youyi Liu, Li Hai Tan. (2007). Predictors of timed picture naming in Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193165","Weekes2007.csv","familiar","word_chinese_pinyin","familiar_mean",,,1.87,5
"Brendan Stuart Weekes, Hua Shu, Meiling Hao, Youyi Liu, Li Hai Tan. (2007). Predictors of timed picture naming in Chinese. Behavior Research Methods","https://doi.org/10.3758/bf03193165","Weekes2007.csv","imagine","word_chinese_pinyin","imagine_mean",,,1.33,4.55
"D. H. Whalen, Elizabeth C. Zsiga. (1994). Subjective familiarity of English word/name homophones. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03204656","Whalen1994.csv","familiar","word_english","familiar_mean","familiar_sd",,1.78,6.37
"D. H. Whalen, Elizabeth C. Zsiga. (1994). Subjective familiarity of English word/name homophones. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03204656","Whalen1994.csv","familiar_name","word_english","familiar_mean_name","familiar_sd_name",,1.22,6.93
"Agata Wolna, Magdalena Łuniewska, Ewa Haman, Zofia Wodniecka. (2022). Polish norms for a set of colored drawings of 168 objects and 146 actions with predictors of naming performance. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01923-3","Wolna2023.csv","aoa","word_polish_cue","aoa_mean",,,2.036,15.073
"Agata Wolna, Magdalena Łuniewska, Ewa Haman, Zofia Wodniecka. (2022). Polish norms for a set of colored drawings of 168 objects and 146 actions with predictors of naming performance. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01923-3","Wolna2023.csv","familiar_image","word_polish_cue","familiar_image_mean",,,1.48,6.838
"Agata Wolna, Magdalena Łuniewska, Ewa Haman, Zofia Wodniecka. (2022). Polish norms for a set of colored drawings of 168 objects and 146 actions with predictors of naming performance. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01923-3","Wolna2023.csv","imagine","word_polish_cue","imagine_mean",,,2.13,6.977
"Xu Xu, Jiayin Li, Shulun Guo. (2021). Age of acquisition ratings for 19,716 simplified Chinese words. Behavior Research Methods","https://doi.org/10.3758/s13428-020-01455-8","Xu2021.csv","aoa","word_chinese_simplified","aoa_mean","aoa_sd",,3.9,21.2
"Wanlu Yang, Kai Makita, Takashi Nakao, Noriaki Kanayama, Maro G. Machizawa, Takafumi Sasaoka, et al.. (2018). Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E). Behavior Research Methods","https://doi.org/10.3758/s13428-018-1027-6","Yang2018.csv","arousal",,"arousal_mean","arousal_sd",,1.91,8.46
"Wanlu Yang, Kai Makita, Takashi Nakao, Noriaki Kanayama, Maro G. Machizawa, Takafumi Sasaoka, et al.. (2018). Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E). Behavior Research Methods","https://doi.org/10.3758/s13428-018-1027-6","Yang2018.csv","fear",,"fear_mean","fear_sd",,1.18,7.92
"Wanlu Yang, Kai Makita, Takashi Nakao, Noriaki Kanayama, Maro G. Machizawa, Takafumi Sasaoka, et al.. (2018). Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E). Behavior Research Methods","https://doi.org/10.3758/s13428-018-1027-6","Yang2018.csv","happiness",,"happiness_mean","happiness_sd",,1.09,8
"Wanlu Yang, Kai Makita, Takashi Nakao, Noriaki Kanayama, Maro G. Machizawa, Takafumi Sasaoka, et al.. (2018). Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E). Behavior Research Methods","https://doi.org/10.3758/s13428-018-1027-6","Yang2018.csv","sad",,"sad_mean","sad_sd",,1.09,6.86
"Wanlu Yang, Kai Makita, Takashi Nakao, Noriaki Kanayama, Maro G. Machizawa, Takafumi Sasaoka, et al.. (2018). Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E). Behavior Research Methods","https://doi.org/10.3758/s13428-018-1027-6","Yang2018.csv","valence",,"valence_mean","valence_sd",,1.18,8.09
"Zhao Yao, Jia Wu, Yanyan Zhang, Zhenhong Wang. (2017). Norms of valence, arousal, concreteness, familiarity, imageability, and context availability for 1,100 Chinese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0793-2","Yao2017.csv","arousal","word_chinese_simplified","arousal_mean","arousal_sd",,2.04,8.58
"Zhao Yao, Jia Wu, Yanyan Zhang, Zhenhong Wang. (2017). Norms of valence, arousal, concreteness, familiarity, imageability, and context availability for 1,100 Chinese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0793-2","Yao2017.csv","concrete","word_chinese_simplified","concrete_mean","concrete_sd",,2.33,8.82
"Zhao Yao, Jia Wu, Yanyan Zhang, Zhenhong Wang. (2017). Norms of valence, arousal, concreteness, familiarity, imageability, and context availability for 1,100 Chinese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0793-2","Yao2017.csv","familiar","word_chinese_simplified","familiar_mean","familiar_sd",,1.5,8.32
"Zhao Yao, Jia Wu, Yanyan Zhang, Zhenhong Wang. (2017). Norms of valence, arousal, concreteness, familiarity, imageability, and context availability for 1,100 Chinese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0793-2","Yao2017.csv","imagine","word_chinese_simplified","imagine_mean","imagine_sd",,2.54,8.32
"Zhao Yao, Jia Wu, Yanyan Zhang, Zhenhong Wang. (2017). Norms of valence, arousal, concreteness, familiarity, imageability, and context availability for 1,100 Chinese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0793-2","Yao2017.csv","valence","word_chinese_simplified","valence_mean","valence_sd",,1.22,8.41
"Lydia T. S. Yee. (2017). Valence, arousal, familiarity, concreteness, and imageability ratings for 292 two-character Chinese nouns in Cantonese speakers in Hong Kong. PLOS ONE","https://doi.org/10.1371/journal.pone.0174569","Yee2017.csv","arousal","word_chinese_simplified","arousal_mean","arousal_sd",,1.56,4.48
"Lydia T. S. Yee. (2017). Valence, arousal, familiarity, concreteness, and imageability ratings for 292 two-character Chinese nouns in Cantonese speakers in Hong Kong. PLOS ONE","https://doi.org/10.1371/journal.pone.0174569","Yee2017.csv","concrete","word_chinese_simplified","concrete_mean","concrete_sd",,1.68,4.78
"Lydia T. S. Yee. (2017). Valence, arousal, familiarity, concreteness, and imageability ratings for 292 two-character Chinese nouns in Cantonese speakers in Hong Kong. PLOS ONE","https://doi.org/10.1371/journal.pone.0174569","Yee2017.csv","familiar","word_chinese_simplified","familiar_mean","familiar_sd",,2.88,4.76
"Lydia T. S. Yee. (2017). Valence, arousal, familiarity, concreteness, and imageability ratings for 292 two-character Chinese nouns in Cantonese speakers in Hong Kong. PLOS ONE","https://doi.org/10.1371/journal.pone.0174569","Yee2017.csv","imagine","word_chinese_simplified","imagine_mean","imagine_sd",,1.63,4.73
"Lydia T. S. Yee. (2017). Valence, arousal, familiarity, concreteness, and imageability ratings for 292 two-character Chinese nouns in Cantonese speakers in Hong Kong. PLOS ONE","https://doi.org/10.1371/journal.pone.0174569","Yee2017.csv","valence","word_chinese_simplified","valence_mean","valence_sd",,1.24,4.84
"Carolyn Yoon, Fred Feinberg, Ting Luo, Trey Hedden, Angela Hall Gutchess, Hiu-Ying Mary Chen, et al.. (2004). A cross-culturally standardized set of pictures for younger and older adults: American and Chinese norms for name agreement, concept agreement, and familiarity. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03206545","Yoon2004.csv","familiar","word_english","familiar_mean","familiar_sd",,1.87,5
